epoch,epoch_train_duration_minutes,lr-RangerLite,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,,0.001,22309,,,,
11,,,22309,,0.07198274880647659,,
,,0.001,22319,,,,
11,,,22319,,0.07408083975315094,,
,,0.001,22329,,,,
11,,,22329,,0.07149636000394821,,
,,0.001,22339,,,,
11,,,22339,,0.07219333201646805,,
,,0.001,22349,,,,
11,,,22349,,0.07084346562623978,,
,,0.001,22359,,,,
11,,,22359,,0.07127772271633148,,
,,0.001,22369,,,,
11,,,22369,,0.07049299031496048,,
,,0.001,22379,,,,
11,,,22379,,0.07376694679260254,,
,,0.001,22389,,,,
11,,,22389,,0.06998609006404877,,
,,0.001,22399,,,,
11,,,22399,,0.0740218311548233,,
,,0.001,22409,,,,
11,,,22409,,0.07229290902614594,,
,,0.001,22419,,,,
11,,,22419,,0.07012231647968292,,
,,0.001,22429,,,,
11,,,22429,,0.07378514111042023,,
,,0.001,22439,,,,
11,,,22439,,0.0711473599076271,,
,,0.001,22449,,,,
11,,,22449,,0.07375927269458771,,
,,0.001,22459,,,,
11,,,22459,,0.07260072976350784,,
,,0.001,22469,,,,
11,,,22469,,0.0736636221408844,,
,,0.001,22479,,,,
11,,,22479,,0.07150578498840332,,
,,0.001,22489,,,,
11,,,22489,,0.07915796339511871,,
,,0.001,22499,,,,
11,,,22499,,0.0709834098815918,,
,,0.001,22509,,,,
11,,,22509,,0.0728273093700409,,
,,0.001,22519,,,,
11,,,22519,,0.06866325438022614,,
,,0.001,22529,,,,
11,,,22529,,0.071421779692173,,
,,0.001,22539,,,,
11,,,22539,,0.07575025409460068,,
,,0.001,22549,,,,
11,,,22549,,0.07469487190246582,,
,,0.001,22559,,,,
11,,,22559,,0.0741896852850914,,
,,0.001,22569,,,,
11,,,22569,,0.07287117093801498,,
,,0.001,22579,,,,
11,,,22579,,0.07515823841094971,,
,,0.001,22589,,,,
11,,,22589,,0.07239927351474762,,
,,0.001,22599,,,,
11,,,22599,,0.07270371913909912,,
,,0.001,22609,,,,
11,,,22609,,0.07211347669363022,,
,,0.001,22619,,,,
11,,,22619,,0.07418251037597656,,
,,0.001,22629,,,,
11,,,22629,,0.07488201558589935,,
,,0.001,22639,,,,
11,,,22639,,0.06774142384529114,,
,,0.001,22649,,,,
11,,,22649,,0.07259579747915268,,
,,0.001,22659,,,,
11,,,22659,,0.07166963070631027,,
,,0.001,22669,,,,
11,,,22669,,0.07383329421281815,,
,,0.001,22679,,,,
11,,,22679,,0.07538828253746033,,
,,0.001,22689,,,,
11,,,22689,,0.07120189070701599,,
,,0.001,22699,,,,
11,,,22699,,0.07264545559883118,,
,,0.001,22709,,,,
11,,,22709,,0.07666036486625671,,
,,0.001,22719,,,,
11,,,22719,,0.07261356711387634,,
,,0.001,22729,,,,
11,,,22729,,0.07165800034999847,,
,,0.001,22739,,,,
11,,,22739,,0.07301211357116699,,
,,0.001,22749,,,,
11,,,22749,,0.07106760144233704,,
,,0.001,22759,,,,
11,,,22759,,0.07086347043514252,,
,,0.001,22769,,,,
11,,,22769,,0.07170653343200684,,
,,0.001,22779,,,,
11,,,22779,,0.07077445089817047,,
,,0.001,22789,,,,
11,,,22789,,0.073271743953228,,
,,0.001,22799,,,,
11,,,22799,,0.07081004977226257,,
,,0.001,22809,,,,
11,,,22809,,0.07264386862516403,,
,,0.001,22819,,,,
11,,,22819,,0.07362117618322372,,
,,0.001,22829,,,,
11,,,22829,,0.07209552824497223,,
,,0.001,22839,,,,
11,,,22839,,0.07553137093782425,,
,,0.001,22849,,,,
11,,,22849,,0.0712028443813324,,
,,0.001,22859,,,,
11,,,22859,,0.07642862200737,,
,,0.001,22869,,,,
11,,,22869,,0.07594405859708786,,
,,0.001,22879,,,,
11,,,22879,,0.07374925911426544,,
,,0.001,22889,,,,
11,,,22889,,0.07084809243679047,,
,,0.001,22899,,,,
11,,,22899,,0.07116501033306122,,
,,0.001,22909,,,,
11,,,22909,,0.07556319236755371,,
,,0.001,22919,,,,
11,,,22919,,0.07019474357366562,,
,,0.001,22929,,,,
11,,,22929,,0.07219800353050232,,
,,0.001,22939,,,,
11,,,22939,,0.07374078035354614,,
,,0.001,22949,,,,
11,,,22949,,0.07185327261686325,,
,,0.001,22959,,,,
11,,,22959,,0.07571781426668167,,
,,0.001,22969,,,,
11,,,22969,,0.07279977202415466,,
,,0.001,22979,,,,
11,,,22979,,0.07218241691589355,,
,,0.001,22989,,,,
11,,,22989,,0.07045202702283859,,
,,0.001,22999,,,,
11,,,22999,,0.0731930136680603,,
,,0.001,23009,,,,
11,,,23009,,0.07235760986804962,,
,,0.001,23019,,,,
11,,,23019,,0.07186026871204376,,
,,0.001,23029,,,,
11,,,23029,,0.06857576966285706,,
,,0.001,23039,,,,
11,,,23039,,0.07268635183572769,,
,,0.001,23049,,,,
11,,,23049,,0.07194206118583679,,
,,0.001,23059,,,,
11,,,23059,,0.0723479613661766,,
,,0.001,23069,,,,
11,,,23069,,0.07631047070026398,,
,,0.001,23079,,,,
11,,,23079,,0.07262923568487167,,
,,0.001,23089,,,,
11,,,23089,,0.07372473180294037,,
,,0.001,23099,,,,
11,,,23099,,0.07567349076271057,,
,,0.001,23109,,,,
11,,,23109,,0.0725582093000412,,
,,0.001,23119,,,,
11,,,23119,,0.07357943058013916,,
,,0.001,23129,,,,
11,,,23129,,0.07354063540697098,,
,,0.001,23139,,,,
11,,,23139,,0.07355529814958572,,
,,0.001,23149,,,,
11,,,23149,,0.07322381436824799,,
,,0.001,23159,,,,
11,,,23159,,0.07500789314508438,,
,,0.001,23169,,,,
11,,,23169,,0.07096230983734131,,
,,0.001,23179,,,,
11,,,23179,,0.07224639505147934,,
,,0.001,23189,,,,
11,,,23189,,0.07166079431772232,,
,,0.001,23199,,,,
11,,,23199,,0.07224836945533752,,
,,0.001,23209,,,,
11,,,23209,,0.07215265929698944,,
,,0.001,23219,,,,
11,,,23219,,0.07605867087841034,,
,,0.001,23229,,,,
11,,,23229,,0.07274364680051804,,
,,0.001,23239,,,,
11,,,23239,,0.07302310317754745,,
,,0.001,23249,,,,
11,,,23249,,0.07288842648267746,,
,,0.001,23259,,,,
11,,,23259,,0.07623856514692307,,
,,0.001,23269,,,,
11,,,23269,,0.07325883209705353,,
,,0.001,23279,,,,
11,,,23279,,0.07486991584300995,,
,,0.001,23289,,,,
11,,,23289,,0.07316678762435913,,
,,0.001,23299,,,,
11,,,23299,,0.0713595524430275,,
,,0.001,23309,,,,
11,,,23309,,0.0706198439002037,,
,,0.001,23319,,,,
11,,,23319,,0.07197030633687973,,
,,0.001,23329,,,,
11,,,23329,,0.07198856770992279,,
,,0.001,23339,,,,
11,,,23339,,0.06927324086427689,,
,,0.001,23349,,,,
11,,,23349,,0.07158131152391434,,
,,0.001,23359,,,,
11,,,23359,,0.07288839668035507,,
,,0.001,23369,,,,
11,,,23369,,0.07560712099075317,,
,,0.001,23379,,,,
11,,,23379,,0.07349520176649094,,
,,0.001,23389,,,,
11,,,23389,,0.07408500462770462,,
,,0.001,23399,,,,
11,,,23399,,0.07269888371229172,,
,,0.001,23409,,,,
11,,,23409,,0.07255540043115616,,
,,0.001,23419,,,,
11,,,23419,,0.0748150646686554,,
,,0.001,23429,,,,
11,,,23429,,0.0745345950126648,,
,,0.001,23439,,,,
11,,,23439,,0.07217919081449509,,
,,0.001,23449,,,,
11,,,23449,,0.0699218288064003,,
,,0.001,23459,,,,
11,,,23459,,0.07289472967386246,,
,,0.001,23469,,,,
11,,,23469,,0.07083982229232788,,
,,0.001,23479,,,,
11,,,23479,,0.07422247529029846,,
,,0.001,23489,,,,
11,,,23489,,0.07058843970298767,,
,,0.001,23499,,,,
11,,,23499,,0.07175523042678833,,
,,0.001,23509,,,,
11,,,23509,,0.07048587501049042,,
,,0.001,23519,,,,
11,,,23519,,0.0700671598315239,,
,,0.001,23529,,,,
11,,,23529,,0.07066895812749863,,
,,0.001,23539,,,,
11,,,23539,,0.07126917690038681,,
,,0.001,23549,,,,
11,,,23549,,0.07388084381818771,,
,,0.001,23559,,,,
11,,,23559,,0.07314082980155945,,
,,0.001,23569,,,,
11,,,23569,,0.07566606253385544,,
,,0.001,23579,,,,
11,,,23579,,0.07377098500728607,,
,,0.001,23589,,,,
11,,,23589,,0.07480056583881378,,
,,0.001,23599,,,,
11,,,23599,,0.07104146480560303,,
,,0.001,23609,,,,
11,,,23609,,0.07655186951160431,,
,,0.001,23619,,,,
11,,,23619,,0.07307744771242142,,
,,0.001,23629,,,,
11,,,23629,,0.071870818734169,,
,,0.001,23639,,,,
11,,,23639,,0.07303277403116226,,
,,0.001,23649,,,,
11,,,23649,,0.07486463338136673,,
,,0.001,23659,,,,
11,,,23659,,0.07384376227855682,,
,,0.001,23669,,,,
11,,,23669,,0.07166753709316254,,
,,0.001,23679,,,,
11,,,23679,,0.0697154700756073,,
,,0.001,23689,,,,
11,,,23689,,0.07373575121164322,,
,,0.001,23699,,,,
11,,,23699,,0.07341448217630386,,
,,0.001,23709,,,,
11,,,23709,,0.07453273981809616,,
,,0.001,23719,,,,
11,,,23719,,0.07453898340463638,,
,,0.001,23729,,,,
11,,,23729,,0.07113411277532578,,
,,0.001,23739,,,,
11,,,23739,,0.0710211843252182,,
,,0.001,23749,,,,
11,,,23749,,0.07067940384149551,,
,,0.001,23759,,,,
11,,,23759,,0.07278823107481003,,
,,0.001,23769,,,,
11,,,23769,,0.07371743023395538,,
,,0.001,23779,,,,
11,,,23779,,0.07190874218940735,,
,,0.001,23789,,,,
11,,,23789,,0.07269500195980072,,
,,0.001,23799,,,,
11,,,23799,,0.06905163824558258,,
,,0.001,23809,,,,
11,,,23809,,0.07088598608970642,,
,,0.001,23819,,,,
11,,,23819,,0.07261602580547333,,
,,0.001,23829,,,,
11,,,23829,,0.0714392215013504,,
,,0.001,23839,,,,
11,,,23839,,0.07084720581769943,,
,,0.001,23849,,,,
11,,,23849,,0.07241859287023544,,
,,0.001,23859,,,,
11,,,23859,,0.07201852649450302,,
,,0.001,23869,,,,
11,,,23869,,0.07236479222774506,,
,,0.001,23879,,,,
11,,,23879,,0.07040692865848541,,
,,0.001,23889,,,,
11,,,23889,,0.071604423224926,,
,,0.001,23899,,,,
11,,,23899,,0.07225575298070908,,
,,0.001,23909,,,,
11,,,23909,,0.07132261246442795,,
,,0.001,23919,,,,
11,,,23919,,0.0727413073182106,,
,,0.001,23929,,,,
11,,,23929,,0.07528278231620789,,
,,0.001,23939,,,,
11,,,23939,,0.07007193565368652,,
,,0.001,23949,,,,
11,,,23949,,0.07314367592334747,,
,,0.001,23959,,,,
11,,,23959,,0.07709003239870071,,
,,0.001,23969,,,,
11,,,23969,,0.06977245211601257,,
,,0.001,23979,,,,
11,,,23979,,0.07536760717630386,,
,,0.001,23989,,,,
11,,,23989,,0.07348937541246414,,
,,0.001,23999,,,,
11,,,23999,,0.0705360546708107,,
,,,550,,,,0.07187607884407043
,,,551,,,,0.07373600453138351
,,,552,,,,0.07087166607379913
,,,553,,,,0.07151569426059723
,,,554,,,,0.07176218926906586
,,,555,,,,0.07113780826330185
,,,556,,,,0.07306262105703354
,,,557,,,,0.0713549330830574
,,,558,,,,0.07219494879245758
,,,559,,,,0.07186004519462585
,,,560,,,,0.07184984534978867
,,,561,,,,0.071708083152771
,,,562,,,,0.07363907992839813
,,,563,,,,0.07278469204902649
,,,564,,,,0.07274709641933441
,,,565,,,,0.07367949187755585
,,,566,,,,0.07076772302389145
,,,567,,,,0.0701839029788971
,,,568,,,,0.07215938717126846
,,,569,,,,0.07243344932794571
,,,570,,,,0.07285153865814209
,,,571,,,,0.0718875378370285
,,,572,,,,0.07152000814676285
,,,573,,,,0.07199916988611221
,,,574,,,,0.07164335995912552
,,,575,,,,0.07160070538520813
,,,576,,,,0.07252627611160278
,,,577,,,,0.0710776224732399
,,,578,,,,0.0718943178653717
,,,579,,,,0.0710270032286644
,,,580,,,,0.07078825682401657
,,,581,,,,0.0715833231806755
,,,582,,,,0.07121032476425171
,,,583,,,,0.07053235173225403
,,,584,,,,0.07267121225595474
,,,585,,,,0.07100534439086914
,,,586,,,,0.07134722918272018
,,,587,,,,0.07235487550497055
,,,588,,,,0.07185527682304382
,,,589,,,,0.07126134634017944
,,,590,,,,0.07266870886087418
,,,591,,,,0.07123266905546188
,,,592,,,,0.07094773650169373
,,,593,,,,0.07131794095039368
,,,594,,,,0.07096894830465317
,,,595,,,,0.0707155242562294
,,,596,,,,0.07103848457336426
,,,597,,,,0.07114879786968231
,,,598,,,,0.07175185531377792
,,,599,,,,0.07137728482484818
11,,,23999,,,0.07174259424209595,
11,8.518853187561035,,23999,0.07275336980819702,,,
,,0.001,24009,,,,
12,,,24009,,0.07130559533834457,,
,,0.001,24019,,,,
12,,,24019,,0.07048552483320236,,
,,0.001,24029,,,,
12,,,24029,,0.07484155893325806,,
,,0.001,24039,,,,
12,,,24039,,0.07719078660011292,,
,,0.001,24049,,,,
12,,,24049,,0.07249423116445541,,
,,0.001,24059,,,,
12,,,24059,,0.07151065021753311,,
,,0.001,24069,,,,
12,,,24069,,0.07124558836221695,,
,,0.001,24079,,,,
12,,,24079,,0.07217492908239365,,
,,0.001,24089,,,,
12,,,24089,,0.07442174851894379,,
,,0.001,24099,,,,
12,,,24099,,0.07832879573106766,,
,,0.001,24109,,,,
12,,,24109,,0.07676658779382706,,
,,0.001,24119,,,,
12,,,24119,,0.07385019212961197,,
,,0.001,24129,,,,
12,,,24129,,0.06878960132598877,,
,,0.001,24139,,,,
12,,,24139,,0.07545077800750732,,
,,0.001,24149,,,,
12,,,24149,,0.07283838093280792,,
,,0.001,24159,,,,
12,,,24159,,0.0709974467754364,,
,,0.001,24169,,,,
12,,,24169,,0.07418913394212723,,
,,0.001,24179,,,,
12,,,24179,,0.06959299743175507,,
,,0.001,24189,,,,
12,,,24189,,0.07230816781520844,,
,,0.001,24199,,,,
12,,,24199,,0.07217027246952057,,
,,0.001,24209,,,,
12,,,24209,,0.07274362444877625,,
,,0.001,24219,,,,
12,,,24219,,0.06919538974761963,,
,,0.001,24229,,,,
12,,,24229,,0.07124628126621246,,
,,0.001,24239,,,,
12,,,24239,,0.07225776463747025,,
,,0.001,24249,,,,
12,,,24249,,0.07140735536813736,,
,,0.001,24259,,,,
12,,,24259,,0.07127785682678223,,
,,0.001,24269,,,,
12,,,24269,,0.07266631722450256,,
,,0.001,24279,,,,
12,,,24279,,0.07141049206256866,,
,,0.001,24289,,,,
12,,,24289,,0.07260113209486008,,
,,0.001,24299,,,,
12,,,24299,,0.07442929595708847,,
,,0.001,24309,,,,
12,,,24309,,0.07560808211565018,,
,,0.001,24319,,,,
12,,,24319,,0.0702616423368454,,
,,0.001,24329,,,,
12,,,24329,,0.07505494356155396,,
,,0.001,24339,,,,
12,,,24339,,0.07446654140949249,,
,,0.001,24349,,,,
12,,,24349,,0.07280059158802032,,
,,0.001,24359,,,,
12,,,24359,,0.07250405848026276,,
,,0.001,24369,,,,
12,,,24369,,0.06891924887895584,,
,,0.001,24379,,,,
12,,,24379,,0.07512159645557404,,
,,0.001,24389,,,,
12,,,24389,,0.07269428670406342,,
,,0.001,24399,,,,
12,,,24399,,0.07572706043720245,,
,,0.001,24409,,,,
12,,,24409,,0.07261678576469421,,
,,0.001,24419,,,,
12,,,24419,,0.07326957583427429,,
,,0.001,24429,,,,
12,,,24429,,0.07419395446777344,,
,,0.001,24439,,,,
12,,,24439,,0.06941238790750504,,
,,0.001,24449,,,,
12,,,24449,,0.07153460383415222,,
,,0.001,24459,,,,
12,,,24459,,0.07296277582645416,,
,,0.001,24469,,,,
12,,,24469,,0.07216174155473709,,
,,0.001,24479,,,,
12,,,24479,,0.07050033658742905,,
,,0.001,24489,,,,
12,,,24489,,0.0720009058713913,,
,,0.001,24499,,,,
12,,,24499,,0.07573258131742477,,
,,0.001,24509,,,,
12,,,24509,,0.0720846951007843,,
,,0.001,24519,,,,
12,,,24519,,0.07258275151252747,,
,,0.001,24529,,,,
12,,,24529,,0.0720735639333725,,
,,0.001,24539,,,,
12,,,24539,,0.07262477278709412,,
,,0.001,24549,,,,
12,,,24549,,0.0738266110420227,,
,,0.001,24559,,,,
12,,,24559,,0.07346255332231522,,
,,0.001,24569,,,,
12,,,24569,,0.0729728415608406,,
,,0.001,24579,,,,
12,,,24579,,0.07326075434684753,,
,,0.001,24589,,,,
12,,,24589,,0.07174481451511383,,
,,0.001,24599,,,,
12,,,24599,,0.07222431898117065,,
,,0.001,24609,,,,
12,,,24609,,0.07194428890943527,,
,,0.001,24619,,,,
12,,,24619,,0.06928503513336182,,
,,0.001,24629,,,,
12,,,24629,,0.07360503077507019,,
,,0.001,24639,,,,
12,,,24639,,0.07348217070102692,,
,,0.001,24649,,,,
12,,,24649,,0.07014068961143494,,
,,0.001,24659,,,,
12,,,24659,,0.0705842524766922,,
,,0.001,24669,,,,
12,,,24669,,0.0723789781332016,,
,,0.001,24679,,,,
12,,,24679,,0.07069799304008484,,
,,0.001,24689,,,,
12,,,24689,,0.07366858422756195,,
,,0.001,24699,,,,
12,,,24699,,0.07264406979084015,,
,,0.001,24709,,,,
12,,,24709,,0.07371395081281662,,
,,0.001,24719,,,,
12,,,24719,,0.07517142593860626,,
,,0.001,24729,,,,
12,,,24729,,0.07095972448587418,,
,,0.001,24739,,,,
12,,,24739,,0.07316336035728455,,
,,0.001,24749,,,,
12,,,24749,,0.07039827853441238,,
,,0.001,24759,,,,
12,,,24759,,0.06845320761203766,,
,,0.001,24769,,,,
12,,,24769,,0.07163620740175247,,
,,0.001,24779,,,,
12,,,24779,,0.0739874392747879,,
,,0.001,24789,,,,
12,,,24789,,0.07159699499607086,,
,,0.001,24799,,,,
12,,,24799,,0.0736655592918396,,
,,0.001,24809,,,,
12,,,24809,,0.07066334038972855,,
,,0.001,24819,,,,
12,,,24819,,0.07225732505321503,,
,,0.001,24829,,,,
12,,,24829,,0.07425625622272491,,
,,0.001,24839,,,,
12,,,24839,,0.07284751534461975,,
,,0.001,24849,,,,
12,,,24849,,0.07253005355596542,,
,,0.001,24859,,,,
12,,,24859,,0.06941714137792587,,
,,0.001,24869,,,,
12,,,24869,,0.07316811382770538,,
,,0.001,24879,,,,
12,,,24879,,0.06971241533756256,,
,,0.001,24889,,,,
12,,,24889,,0.07289612293243408,,
,,0.001,24899,,,,
12,,,24899,,0.07276661694049835,,
,,0.001,24909,,,,
12,,,24909,,0.07145418226718903,,
,,0.001,24919,,,,
12,,,24919,,0.07003577053546906,,
,,0.001,24929,,,,
12,,,24929,,0.07121077179908752,,
,,0.001,24939,,,,
12,,,24939,,0.07068126648664474,,
,,0.001,24949,,,,
12,,,24949,,0.07169065624475479,,
,,0.001,24959,,,,
12,,,24959,,0.07235010713338852,,
,,0.001,24969,,,,
12,,,24969,,0.0748981237411499,,
,,0.001,24979,,,,
12,,,24979,,0.07554499059915543,,
,,0.001,24989,,,,
12,,,24989,,0.07251483201980591,,
,,0.001,24999,,,,
12,,,24999,,0.07454010099172592,,
,,0.001,25009,,,,
12,,,25009,,0.07254212349653244,,
,,0.001,25019,,,,
12,,,25019,,0.07112542539834976,,
,,0.001,25029,,,,
12,,,25029,,0.06983484327793121,,
,,0.001,25039,,,,
12,,,25039,,0.0702395960688591,,
,,0.001,25049,,,,
12,,,25049,,0.07068940252065659,,
,,0.001,25059,,,,
12,,,25059,,0.0696534588932991,,
,,0.001,25069,,,,
12,,,25069,,0.07415617257356644,,
,,0.001,25079,,,,
12,,,25079,,0.07106583565473557,,
,,0.001,25089,,,,
12,,,25089,,0.069992296397686,,
,,0.001,25099,,,,
12,,,25099,,0.07260674238204956,,
,,0.001,25109,,,,
12,,,25109,,0.07026432454586029,,
,,0.001,25119,,,,
12,,,25119,,0.07657283544540405,,
,,0.001,25129,,,,
12,,,25129,,0.07319143414497375,,
,,0.001,25139,,,,
12,,,25139,,0.07304351031780243,,
,,0.001,25149,,,,
12,,,25149,,0.07567042112350464,,
,,0.001,25159,,,,
12,,,25159,,0.07593731582164764,,
,,0.001,25169,,,,
12,,,25169,,0.07465319335460663,,
,,0.001,25179,,,,
12,,,25179,,0.07184188812971115,,
,,0.001,25189,,,,
12,,,25189,,0.06713579595088959,,
,,0.001,25199,,,,
12,,,25199,,0.07500626891851425,,
,,0.001,25209,,,,
12,,,25209,,0.07333704084157944,,
,,0.001,25219,,,,
12,,,25219,,0.07407155632972717,,
,,0.001,25229,,,,
12,,,25229,,0.07265079766511917,,
,,0.001,25239,,,,
12,,,25239,,0.07081135362386703,,
,,0.001,25249,,,,
12,,,25249,,0.07395943254232407,,
,,0.001,25259,,,,
12,,,25259,,0.07239734381437302,,
,,0.001,25269,,,,
12,,,25269,,0.06990714371204376,,
,,0.001,25279,,,,
12,,,25279,,0.07437700778245926,,
,,0.001,25289,,,,
12,,,25289,,0.07188107818365097,,
,,0.001,25299,,,,
12,,,25299,,0.07079385221004486,,
,,0.001,25309,,,,
12,,,25309,,0.07126413285732269,,
,,0.001,25319,,,,
12,,,25319,,0.07488342374563217,,
,,0.001,25329,,,,
12,,,25329,,0.07237067073583603,,
,,0.001,25339,,,,
12,,,25339,,0.07094670832157135,,
,,0.001,25349,,,,
12,,,25349,,0.07188107818365097,,
,,0.001,25359,,,,
12,,,25359,,0.07181890308856964,,
,,0.001,25369,,,,
12,,,25369,,0.0744626522064209,,
,,0.001,25379,,,,
12,,,25379,,0.0731440857052803,,
,,0.001,25389,,,,
12,,,25389,,0.06933944672346115,,
,,0.001,25399,,,,
12,,,25399,,0.07059124112129211,,
,,0.001,25409,,,,
12,,,25409,,0.07591771334409714,,
,,0.001,25419,,,,
12,,,25419,,0.07487775385379791,,
,,0.001,25429,,,,
12,,,25429,,0.0752539336681366,,
,,0.001,25439,,,,
12,,,25439,,0.07426514476537704,,
,,0.001,25449,,,,
12,,,25449,,0.06916800886392593,,
,,0.001,25459,,,,
12,,,25459,,0.07449105381965637,,
,,0.001,25469,,,,
12,,,25469,,0.07490018010139465,,
,,0.001,25479,,,,
12,,,25479,,0.07504928112030029,,
,,0.001,25489,,,,
12,,,25489,,0.07175421714782715,,
,,0.001,25499,,,,
12,,,25499,,0.0763484537601471,,
,,0.001,25509,,,,
12,,,25509,,0.07037630677223206,,
,,0.001,25519,,,,
12,,,25519,,0.07071226090192795,,
,,0.001,25529,,,,
12,,,25529,,0.06977665424346924,,
,,0.001,25539,,,,
12,,,25539,,0.07266736030578613,,
,,0.001,25549,,,,
12,,,25549,,0.07351278513669968,,
,,0.001,25559,,,,
12,,,25559,,0.07193396985530853,,
,,0.001,25569,,,,
12,,,25569,,0.06968910992145538,,
,,0.001,25579,,,,
12,,,25579,,0.07198106497526169,,
,,0.001,25589,,,,
12,,,25589,,0.07257664948701859,,
,,0.001,25599,,,,
12,,,25599,,0.07197883725166321,,
,,0.001,25609,,,,
12,,,25609,,0.07178619503974915,,
,,0.001,25619,,,,
12,,,25619,,0.06925973296165466,,
,,0.001,25629,,,,
12,,,25629,,0.07075425982475281,,
,,0.001,25639,,,,
12,,,25639,,0.07355080544948578,,
,,0.001,25649,,,,
12,,,25649,,0.07436615228652954,,
,,0.001,25659,,,,
12,,,25659,,0.07118600606918335,,
,,0.001,25669,,,,
12,,,25669,,0.07063820213079453,,
,,0.001,25679,,,,
12,,,25679,,0.07446642965078354,,
,,0.001,25689,,,,
12,,,25689,,0.0719694197177887,,
,,0.001,25699,,,,
12,,,25699,,0.07669167965650558,,
,,0.001,25709,,,,
12,,,25709,,0.07620719820261002,,
,,0.001,25719,,,,
12,,,25719,,0.0721513032913208,,
,,0.001,25729,,,,
12,,,25729,,0.07160291820764542,,
,,0.001,25739,,,,
12,,,25739,,0.0725860595703125,,
,,0.001,25749,,,,
12,,,25749,,0.07523122429847717,,
,,0.001,25759,,,,
12,,,25759,,0.0721915140748024,,
,,0.001,25769,,,,
12,,,25769,,0.06895130127668381,,
,,0.001,25779,,,,
12,,,25779,,0.07244185358285904,,
,,0.001,25789,,,,
12,,,25789,,0.07109686732292175,,
,,0.001,25799,,,,
12,,,25799,,0.07390263676643372,,
,,0.001,25809,,,,
12,,,25809,,0.07313215732574463,,
,,0.001,25819,,,,
12,,,25819,,0.0697953850030899,,
,,0.001,25829,,,,
12,,,25829,,0.07057493925094604,,
,,0.001,25839,,,,
12,,,25839,,0.07152224332094193,,
,,0.001,25849,,,,
12,,,25849,,0.07450148463249207,,
,,0.001,25859,,,,
12,,,25859,,0.07254832237958908,,
,,0.001,25869,,,,
12,,,25869,,0.07263489812612534,,
,,0.001,25879,,,,
12,,,25879,,0.0735231339931488,,
,,0.001,25889,,,,
12,,,25889,,0.07302406430244446,,
,,0.001,25899,,,,
12,,,25899,,0.06859008967876434,,
,,0.001,25909,,,,
12,,,25909,,0.07088322937488556,,
,,0.001,25919,,,,
12,,,25919,,0.07055847346782684,,
,,0.001,25929,,,,
12,,,25929,,0.07025747001171112,,
,,0.001,25939,,,,
12,,,25939,,0.07185381650924683,,
,,0.001,25949,,,,
12,,,25949,,0.07296837866306305,,
,,0.001,25959,,,,
12,,,25959,,0.0689205601811409,,
,,0.001,25969,,,,
12,,,25969,,0.07046929746866226,,
,,0.001,25979,,,,
12,,,25979,,0.07232365757226944,,
,,0.001,25989,,,,
12,,,25989,,0.0739460214972496,,
,,0.001,25999,,,,
12,,,25999,,0.07228448987007141,,
,,,600,,,,0.07169880717992783
,,,601,,,,0.07292255014181137
,,,602,,,,0.07046115398406982
,,,603,,,,0.07094969600439072
,,,604,,,,0.07171052694320679
,,,605,,,,0.07092743366956711
,,,606,,,,0.07282625138759613
,,,607,,,,0.07116793096065521
,,,608,,,,0.07234705984592438
,,,609,,,,0.07198168337345123
,,,610,,,,0.0714702382683754
,,,611,,,,0.07131604850292206
,,,612,,,,0.07328404486179352
,,,613,,,,0.072564035654068
,,,614,,,,0.07251490652561188
,,,615,,,,0.0732695534825325
,,,616,,,,0.07076624035835266
,,,617,,,,0.0699131116271019
,,,618,,,,0.07193028926849365
,,,619,,,,0.07176275551319122
,,,620,,,,0.07298746705055237
,,,621,,,,0.0717325434088707
,,,622,,,,0.07131365686655045
,,,623,,,,0.07179015874862671
,,,624,,,,0.07134304940700531
,,,625,,,,0.07144338637590408
,,,626,,,,0.072090744972229
,,,627,,,,0.07103940844535828
,,,628,,,,0.07170187681913376
,,,629,,,,0.0706871971487999
,,,630,,,,0.07100130617618561
,,,631,,,,0.07117787003517151
,,,632,,,,0.07077495753765106
,,,633,,,,0.07074045389890671
,,,634,,,,0.07268557697534561
,,,635,,,,0.07090337574481964
,,,636,,,,0.07155359536409378
,,,637,,,,0.07215724140405655
,,,638,,,,0.07163853198289871
,,,639,,,,0.07104815542697906
,,,640,,,,0.07250913232564926
,,,641,,,,0.07104822248220444
,,,642,,,,0.07056738436222076
,,,643,,,,0.07125578820705414
,,,644,,,,0.07073228806257248
,,,645,,,,0.07063684612512589
,,,646,,,,0.07046174257993698
,,,647,,,,0.07074373215436935
,,,648,,,,0.0717342346906662
,,,649,,,,0.0714452788233757
12,,,25999,,,0.07153458148241043,
12,8.276594161987305,,25999,0.07206731289625168,,,
,,0.001,26009,,,,
13,,,26009,,0.07334908843040466,,
,,0.001,26019,,,,
13,,,26019,,0.0706239566206932,,
,,0.001,26029,,,,
13,,,26029,,0.07344713062047958,,
,,0.001,26039,,,,
13,,,26039,,0.07404528558254242,,
,,0.001,26049,,,,
13,,,26049,,0.0737665593624115,,
,,0.001,26059,,,,
13,,,26059,,0.07094019651412964,,
,,0.001,26069,,,,
13,,,26069,,0.07361523807048798,,
,,0.001,26079,,,,
13,,,26079,,0.07422146201133728,,
,,0.001,26089,,,,
13,,,26089,,0.07367809116840363,,
,,0.001,26099,,,,
